date,domain,total_comments
2024-10-28,ozon,331
2024-10-28,wildberries,0
2024-10-29,aliexpress,18
2024-10-29,megamrkt,53
2024-10-29,ozon,174
2024-10-29,wildberries,0
2024-10-29,yandex.market,101
2024-10-30,aliexpress,23
2024-10-30,megamrkt,68
2024-10-30,ozon,161
2024-10-30,wildberries,0
2024-10-30,yandex.market,64
2024-10-31,aliexpress,26
2024-10-31,megamrkt,165
2024-10-31,ozon,262
2024-10-31,wildberries,0
2024-10-31,yandex.market,110
2024-11-01,aliexpress,15
2024-11-01,megamrkt,125
2024-11-01,ozon,269
2024-11-01,wildberries,0
2024-11-01,yandex.market,176
2024-11-02,aliexpress,4
2024-11-02,megamrkt,105
2024-11-02,ozon,300
2024-11-02,wildberries,0
2024-11-02,yandex.market,16
2024-11-03,aliexpress,16
2024-11-03,megamrkt,100
2024-11-03,ozon,320
2024-11-03,wildberries,0
2024-11-03,yandex.market,50
2024-11-04,aliexpress,49
2024-11-04,megamrkt,133
2024-11-04,ozon,359
2024-11-04,wildberries,0
2024-11-04,yandex.market,10
2024-11-05,aliexpress,24
2024-11-05,megamrkt,64
2024-11-05,ozon,270
2024-11-05,wildberries,0
2024-11-05,yandex.market,50
2024-11-06,aliexpress,14
2024-11-06,megamrkt,120
2024-11-06,ozon,270
2024-11-06,wildberries,0
2024-11-06,yandex.market,28
2024-11-07,aliexpress,13
2024-11-07,megamrkt,271
2024-11-07,ozon,199
2024-11-07,wildberries,0
2024-11-07,yandex.market,58
2024-11-08,aliexpress,29
2024-11-08,megamrkt,227
2024-11-08,ozon,183
2024-11-08,wildberries,0
2024-11-08,yandex.market,33
2024-11-09,aliexpress,50
2024-11-09,megamrkt,93
2024-11-09,ozon,115
2024-11-09,wildberries,0
2024-11-09,yandex.market,27
2024-11-10,aliexpress,23
2024-11-10,megamrkt,127
2024-11-10,ozon,133
2024-11-10,wildberries,0
2024-11-10,yandex.market,44
2024-11-11,aliexpress,162
2024-11-11,megamrkt,399
2024-11-11,ozon,292
2024-11-11,wildberries,0
2024-11-11,yandex.market,54
2024-11-12,aliexpress,51
2024-11-12,megamrkt,285
2024-11-12,ozon,153
2024-11-12,wildberries,14
2024-11-12,yandex.market,79
2024-11-13,aliexpress,34
2024-11-13,megamrkt,143
2024-11-13,ozon,214
2024-11-13,wildberries,0
2024-11-13,yandex.market,70
2024-11-14,aliexpress,57
2024-11-14,megamrkt,155
2024-11-14,ozon,112
2024-11-14,wildberries,0
2024-11-14,yandex.market,37
2024-11-15,aliexpress,14
2024-11-15,megamrkt,165
2024-11-15,ozon,146
2024-11-15,wildberries,0
2024-11-15,yandex.market,33
2024-11-16,aliexpress,52
2024-11-16,megamrkt,118
2024-11-16,ozon,218
2024-11-16,wildberries,0
2024-11-16,yandex.market,130
2024-11-17,aliexpress,37
2024-11-17,megamrkt,60
2024-11-17,ozon,165
2024-11-17,wildberries,0
2024-11-18,aliexpress,29
2024-11-18,megamrkt,71
2024-11-18,ozon,365
2024-11-18,wildberries,0
2024-11-18,yandex.market,92
2024-11-19,aliexpress,24
2024-11-19,megamrkt,73
2024-11-19,ozon,124
2024-11-19,wildberries,0
2024-11-19,yandex.market,70
2024-11-20,aliexpress,36
2024-11-20,megamrkt,53
2024-11-20,ozon,174
2024-11-20,wildberries,0
2024-11-21,aliexpress,30
2024-11-21,megamrkt,112
2024-11-21,ozon,105
2024-11-21,wildberries,0
2024-11-21,yandex.market,105
2024-11-22,aliexpress,37
2024-11-22,megamrkt,71
2024-11-22,ozon,197
2024-11-22,wildberries,0
2024-11-22,yandex.market,147
2024-11-23,aliexpress,21
2024-11-23,megamrkt,43
2024-11-23,ozon,276
2024-11-23,wildberries,0
2024-11-24,aliexpress,8
2024-11-24,megamrkt,142
2024-11-24,ozon,75
2024-11-24,wildberries,0
2024-11-25,aliexpress,32
2024-11-25,megamrkt,113
2024-11-25,ozon,196
2024-11-25,wildberries,0
2024-11-25,yandex.market,39
2024-11-26,aliexpress,36
2024-11-26,megamrkt,150
2024-11-26,ozon,375
2024-11-26,wildberries,0
2024-11-26,yandex.market,107
2024-11-27,aliexpress,29
2024-11-27,megamrkt,163
2024-11-27,ozon,194
2024-11-27,wildberries,0
2024-11-27,yandex.market,52
2024-11-28,aliexpress,35
2024-11-28,megamrkt,38
2024-11-28,ozon,227
2024-11-28,wildberries,0
2024-11-28,yandex.market,75
2024-11-29,aliexpress,37
2024-11-29,megamrkt,99
2024-11-29,ozon,195
2024-11-29,wildberries,0
2024-11-29,yandex.market,70
2024-11-30,aliexpress,38
2024-11-30,megamrkt,92
2024-11-30,ozon,153
2024-11-30,wildberries,0
2024-11-30,yandex.market,60
2024-12-01,aliexpress,16
2024-12-01,megamrkt,92
2024-12-01,ozon,201
2024-12-01,wildberries,0
2024-12-01,yandex.market,23
2024-12-02,aliexpress,17
2024-12-02,megamrkt,100
2024-12-02,ozon,191
2024-12-02,wildberries,0
2024-12-02,yandex.market,63
2024-12-03,aliexpress,10
2024-12-03,megamrkt,103
2024-12-03,ozon,168
2024-12-03,wildberries,0
2024-12-03,yandex.market,34
2024-12-04,aliexpress,25
2024-12-04,megamrkt,68
2024-12-04,ozon,424
2024-12-04,wildberries,0
2024-12-04,yandex.market,97
2024-12-05,aliexpress,37
2024-12-05,megamrkt,81
2024-12-05,ozon,229
2024-12-05,wildberries,0
2024-12-05,yandex.market,47
2024-12-06,aliexpress,7
2024-12-06,megamrkt,35
2024-12-06,ozon,248
2024-12-06,wildberries,0
2024-12-06,yandex.market,16
2024-12-07,aliexpress,15
2024-12-07,megamrkt,13
2024-12-07,ozon,105
2024-12-07,wildberries,0
2024-12-07,yandex.market,145
2024-12-08,aliexpress,9
2024-12-08,megamrkt,49
2024-12-08,ozon,96
2024-12-08,wildberries,0
2024-12-09,aliexpress,53
2024-12-09,megamrkt,64
2024-12-09,ozon,281
2024-12-09,wildberries,0
2024-12-09,yandex.market,32
2024-12-10,aliexpress,46
2024-12-10,megamrkt,206
2024-12-10,ozon,134
2024-12-10,wildberries,0
2024-12-10,yandex.market,97
2024-12-11,aliexpress,17
2024-12-11,megamrkt,75
2024-12-11,ozon,236
2024-12-11,wildberries,0
2024-12-11,yandex.market,101
2024-12-12,aliexpress,11
2024-12-12,megamrkt,97
2024-12-12,ozon,99
2024-12-12,wildberries,0
2024-12-12,yandex.market,51
2024-12-13,aliexpress,24
2024-12-13,megamrkt,32
2024-12-13,ozon,155
2024-12-13,wildberries,0
2024-12-13,yandex.market,2
2024-12-14,aliexpress,7
2024-12-14,megamrkt,50
2024-12-14,ozon,123
2024-12-14,wildberries,0
2024-12-14,yandex.market,134
2024-12-15,aliexpress,20
2024-12-15,megamrkt,245
2024-12-15,ozon,108
2024-12-15,wildberries,0
2024-12-15,yandex.market,33
2024-12-16,aliexpress,17
2024-12-16,megamrkt,74
2024-12-16,ozon,203
2024-12-16,wildberries,0
2024-12-16,yandex.market,19
2024-12-17,aliexpress,13
2024-12-17,megamrkt,108
2024-12-17,ozon,124
2024-12-17,wildberries,0
2024-12-17,yandex.market,64
2024-12-18,aliexpress,32
2024-12-18,megamrkt,100
2024-12-18,ozon,155
2024-12-18,wildberries,0
2024-12-18,yandex.market,38
2024-12-19,aliexpress,20
2024-12-19,megamrkt,218
2024-12-19,ozon,162
2024-12-19,wildberries,0
2024-12-19,yandex.market,64
2024-12-20,aliexpress,8
2024-12-20,megamrkt,133
2024-12-20,ozon,101
2024-12-20,wildberries,0
2024-12-20,yandex.market,50
2024-12-21,aliexpress,10
2024-12-21,megamrkt,209
2024-12-21,ozon,134
2024-12-21,wildberries,0
2024-12-21,yandex.market,118
2024-12-22,aliexpress,18
2024-12-22,megamrkt,125
2024-12-22,ozon,45
2024-12-22,wildberries,0
2024-12-22,yandex.market,65
2024-12-23,aliexpress,49
2024-12-23,megamrkt,73
2024-12-23,ozon,239
2024-12-23,wildberries,0
2024-12-23,yandex.market,163
2024-12-24,aliexpress,56
2024-12-24,megamrkt,68
2024-12-24,ozon,191
2024-12-24,wildberries,0
2024-12-24,yandex.market,34
2024-12-25,aliexpress,12
2024-12-25,megamrkt,89
2024-12-25,ozon,188
2024-12-25,wildberries,0
2024-12-25,yandex.market,117
2024-12-26,aliexpress,28
2024-12-26,megamrkt,86
2024-12-26,ozon,265
2024-12-26,wildberries,0
2024-12-26,yandex.market,49
2024-12-27,aliexpress,28
2024-12-27,megamrkt,67
2024-12-27,ozon,221
2024-12-27,wildberries,0
2024-12-27,yandex.market,52
2024-12-28,aliexpress,91
2024-12-28,megamrkt,43
2024-12-28,ozon,262
2024-12-28,wildberries,0
2024-12-28,yandex.market,43
2024-12-29,aliexpress,16
2024-12-29,megamrkt,196
2024-12-29,ozon,101
2024-12-29,wildberries,0
2024-12-29,yandex.market,82
2024-12-30,aliexpress,7
2024-12-30,megamrkt,64
2024-12-30,ozon,131
2024-12-30,wildberries,0
2024-12-31,aliexpress,28
2024-12-31,megamrkt,92
2024-12-31,ozon,64
2024-12-31,wildberries,0
2024-12-31,yandex.market,120
2025-01-01,aliexpress,22
2025-01-01,megamrkt,80
2025-01-01,ozon,33
2025-01-01,wildberries,2
2025-01-02,aliexpress,16
2025-01-02,megamrkt,175
2025-01-02,ozon,91
2025-01-02,wildberries,0
2025-01-03,aliexpress,47
2025-01-03,megamrkt,304
2025-01-03,ozon,170
2025-01-03,wildberries,0
2025-01-04,aliexpress,41
2025-01-04,megamrkt,72
2025-01-04,ozon,103
2025-01-04,wildberries,0
2025-01-04,yandex.market,97
2025-01-05,aliexpress,36
2025-01-05,megamrkt,235
2025-01-05,ozon,116
2025-01-05,wildberries,0
2025-01-05,yandex.market,34
2025-01-06,aliexpress,15
2025-01-06,megamrkt,34
2025-01-06,ozon,77
2025-01-06,wildberries,0
2025-01-06,yandex.market,132
2025-01-07,aliexpress,28
2025-01-07,megamrkt,125
2025-01-07,ozon,141
2025-01-07,wildberries,0
2025-01-08,aliexpress,21
2025-01-08,megamrkt,122
2025-01-08,ozon,134
2025-01-08,wildberries,0
2025-01-09,aliexpress,113
2025-01-09,megamrkt,126
2025-01-09,ozon,169
2025-01-09,wildberries,0
2025-01-09,yandex.market,28
2025-01-10,aliexpress,63
2025-01-10,megamrkt,68
2025-01-10,ozon,85
2025-01-10,wildberries,0
2025-01-11,aliexpress,23
2025-01-11,megamrkt,184
2025-01-11,ozon,127
2025-01-11,wildberries,0
2025-01-11,yandex.market,97
2025-01-12,aliexpress,15
2025-01-12,megamrkt,112
2025-01-12,ozon,206
2025-01-12,wildberries,0
2025-01-13,aliexpress,69
2025-01-13,megamrkt,111
2025-01-13,ozon,244
2025-01-13,wildberries,0
2025-01-14,aliexpress,15
2025-01-14,megamrkt,216
2025-01-14,ozon,118
2025-01-14,wildberries,0
2025-01-14,yandex.market,135
2025-01-15,aliexpress,64
2025-01-15,megamrkt,111
2025-01-15,ozon,102
2025-01-15,wildberries,0
2025-01-16,aliexpress,14
2025-01-16,megamrkt,158
2025-01-16,ozon,110
2025-01-16,wildberries,0
2025-01-16,yandex.market,57
2025-01-17,aliexpress,15
2025-01-17,megamrkt,69
2025-01-17,ozon,121
2025-01-17,wildberries,0
2025-01-17,yandex.market,25
2025-01-18,aliexpress,16
2025-01-18,megamrkt,87
2025-01-18,ozon,77
2025-01-18,wildberries,0
2025-01-18,yandex.market,64
2025-01-19,aliexpress,4
2025-01-19,megamrkt,82
2025-01-19,ozon,71
2025-01-19,wildberries,1
2025-01-19,yandex.market,71
2025-01-20,aliexpress,17
2025-01-20,megamrkt,114
2025-01-20,ozon,164
2025-01-20,wildberries,23
2025-01-21,aliexpress,39
2025-01-21,megamrkt,105
2025-01-21,ozon,107
2025-01-21,wildberries,88
2025-01-21,yandex.market,67
2025-01-22,aliexpress,119
2025-01-22,megamrkt,93
2025-01-22,ozon,152
2025-01-22,wildberries,1
2025-01-23,aliexpress,79
2025-01-23,megamrkt,197
2025-01-23,ozon,110
2025-01-23,wildberries,23
2025-01-23,yandex.market,38
2025-01-24,aliexpress,19
2025-01-24,megamrkt,101
2025-01-24,ozon,62
2025-01-24,wildberries,8
2025-01-24,yandex.market,59
2025-01-25,aliexpress,23
2025-01-25,megamrkt,68
2025-01-25,ozon,50
2025-01-25,wildberries,5
2025-01-25,yandex.market,47
2025-01-26,aliexpress,12
2025-01-26,megamrkt,111
2025-01-26,ozon,62
2025-01-26,wildberries,7
2025-01-26,yandex.market,29
2025-01-27,aliexpress,17
2025-01-27,megamrkt,50
2025-01-27,ozon,199
2025-01-27,wildberries,148
2025-01-27,yandex.market,90
2025-01-28,aliexpress,31
2025-01-28,megamrkt,96
2025-01-28,ozon,212
2025-01-28,wildberries,4
2025-01-28,yandex.market,76
2025-01-29,aliexpress,39
2025-01-29,megamrkt,66
2025-01-29,ozon,202
2025-01-29,wildberries,0
2025-01-29,yandex.market,13
2025-01-30,aliexpress,26
2025-01-30,megamrkt,41
2025-01-30,ozon,228
2025-01-30,wildberries,5
2025-01-30,yandex.market,51
2025-01-31,aliexpress,16
2025-01-31,megamrkt,55
2025-01-31,ozon,180
2025-01-31,wildberries,25
2025-01-31,yandex.market,46
2025-02-01,aliexpress,5
2025-02-01,megamrkt,70
2025-02-01,ozon,116
2025-02-01,wildberries,5
2025-02-01,yandex.market,10
2025-02-02,aliexpress,51
2025-02-02,megamrkt,79
2025-02-02,ozon,101
2025-02-02,wildberries,3
2025-02-02,yandex.market,44
2025-02-03,aliexpress,20
2025-02-03,megamrkt,88
2025-02-03,ozon,124
2025-02-03,wildberries,31
2025-02-04,aliexpress,42
2025-02-04,megamrkt,83
2025-02-04,ozon,75
2025-02-04,wildberries,10
2025-02-04,yandex.market,45
2025-02-05,aliexpress,12
2025-02-05,megamrkt,66
2025-02-05,ozon,233
2025-02-05,wildberries,40
2025-02-06,aliexpress,61
2025-02-06,megamrkt,93
2025-02-06,ozon,138
2025-02-06,wildberries,172
2025-02-06,yandex.market,23
2025-02-07,aliexpress,3
2025-02-07,megamrkt,153
2025-02-07,ozon,117
2025-02-07,wildberries,13
2025-02-07,yandex.market,79
2025-02-08,aliexpress,39
2025-02-08,megamrkt,89
2025-02-08,ozon,146
2025-02-08,wildberries,2
2025-02-09,aliexpress,31
2025-02-09,megamrkt,177
2025-02-09,ozon,157
2025-02-09,wildberries,7
2025-02-10,aliexpress,8
2025-02-10,megamrkt,121
2025-02-10,ozon,183
2025-02-10,wildberries,12
2025-02-10,yandex.market,41
2025-02-11,aliexpress,2
2025-02-11,megamrkt,97
2025-02-11,ozon,216
2025-02-11,wildberries,10
2025-02-11,yandex.market,88
2025-02-12,aliexpress,3
2025-02-12,megamrkt,84
2025-02-12,ozon,100
2025-02-12,wildberries,10
2025-02-12,yandex.market,32
2025-02-13,aliexpress,94
2025-02-13,megamrkt,98
2025-02-13,ozon,145
2025-02-13,wildberries,19
2025-02-13,yandex.market,1
2025-02-14,aliexpress,25
2025-02-14,megamrkt,62
2025-02-14,ozon,198
2025-02-14,wildberries,4
2025-02-14,yandex.market,21
2025-02-15,aliexpress,23
2025-02-15,megamrkt,64
2025-02-15,ozon,79
2025-02-15,wildberries,4
2025-02-15,yandex.market,21
2025-02-16,aliexpress,8
2025-02-16,megamrkt,130
2025-02-16,ozon,108
2025-02-16,wildberries,6
2025-02-16,yandex.market,49
2025-02-17,aliexpress,48
2025-02-17,megamrkt,59
2025-02-17,ozon,181
2025-02-17,wildberries,34
2025-02-17,yandex.market,43
2025-02-18,aliexpress,15
2025-02-18,megamrkt,123
2025-02-18,ozon,143
2025-02-18,wildberries,13
2025-02-18,yandex.market,25
2025-02-19,aliexpress,3
2025-02-19,megamrkt,47
2025-02-19,ozon,119
2025-02-19,wildberries,6
2025-02-19,yandex.market,17
2025-02-20,aliexpress,23
2025-02-20,megamrkt,78
2025-02-20,ozon,116
2025-02-20,wildberries,4
2025-02-20,yandex.market,36
2025-02-21,aliexpress,25
2025-02-21,megamrkt,58
2025-02-21,ozon,166
2025-02-21,wildberries,7
2025-02-21,yandex.market,58
2025-02-22,aliexpress,47
2025-02-22,megamrkt,30
2025-02-22,ozon,160
2025-02-22,wildberries,9
2025-02-23,aliexpress,33
2025-02-23,megamrkt,22
2025-02-23,ozon,180
2025-02-23,wildberries,42
2025-02-24,aliexpress,15
2025-02-24,megamrkt,55
2025-02-24,ozon,94
2025-02-24,wildberries,11
2025-02-24,yandex.market,95
2025-02-25,aliexpress,31
2025-02-25,ozon,116
2025-02-25,wildberries,240
2025-02-25,yandex.market,75
2025-02-26,aliexpress,14
2025-02-26,megamrkt,43
2025-02-26,ozon,85
2025-02-26,wildberries,8
2025-02-26,yandex.market,23
2025-02-27,aliexpress,4
2025-02-27,megamrkt,33
2025-02-27,ozon,118
2025-02-27,wildberries,27
2025-02-27,yandex.market,22
2025-02-28,aliexpress,11
2025-02-28,megamrkt,25
2025-02-28,ozon,30
2025-02-28,wildberries,22
2025-02-28,yandex.market,76
2025-03-01,aliexpress,15
2025-03-01,megamrkt,71
2025-03-01,ozon,119
2025-03-01,wildberries,5
2025-03-01,yandex.market,50
2025-03-02,aliexpress,16
2025-03-02,megamrkt,15
2025-03-02,ozon,74
2025-03-02,wildberries,1
2025-03-02,yandex.market,97
2025-03-03,aliexpress,10
2025-03-03,megamrkt,30
2025-03-03,ozon,155
2025-03-03,wildberries,20
2025-03-04,aliexpress,40
2025-03-04,megamrkt,30
2025-03-04,ozon,148
2025-03-04,wildberries,32
2025-03-04,yandex.market,60
2025-03-05,aliexpress,51
2025-03-05,megamrkt,77
2025-03-05,ozon,130
2025-03-05,wildberries,9
2025-03-05,yandex.market,26
2025-03-06,aliexpress,14
2025-03-06,megamrkt,48
2025-03-06,ozon,103
2025-03-06,wildberries,31
2025-03-06,yandex.market,44
2025-03-07,aliexpress,23
2025-03-07,megamrkt,28
2025-03-07,ozon,152
2025-03-07,wildberries,28
2025-03-07,yandex.market,99
2025-03-08,aliexpress,18
2025-03-08,megamrkt,58
2025-03-08,ozon,89
2025-03-08,wildberries,9
2025-03-08,yandex.market,91
2025-03-09,aliexpress,8
2025-03-09,ozon,78
2025-03-09,wildberries,1
2025-03-10,aliexpress,76
2025-03-10,megamrkt,54
2025-03-10,ozon,184
2025-03-10,wildberries,5
2025-03-11,aliexpress,10
2025-03-11,ozon,185
2025-03-11,wildberries,42
2025-03-11,yandex.market,42
2025-03-12,aliexpress,11
2025-03-12,ozon,58
2025-03-12,wildberries,331
2025-03-12,yandex.market,46
2025-03-13,aliexpress,112
2025-03-13,megamrkt,18
2025-03-13,ozon,148
2025-03-13,wildberries,3
2025-03-13,yandex.market,43
2025-03-14,aliexpress,34
2025-03-14,megamrkt,51
2025-03-14,ozon,305
2025-03-14,wildberries,9
2025-03-14,yandex.market,45
2025-03-15,aliexpress,40
2025-03-15,ozon,110
2025-03-15,wildberries,15
2025-03-15,yandex.market,59
2025-03-16,aliexpress,30
2025-03-16,megamrkt,54
2025-03-16,ozon,165
2025-03-16,wildberries,14
2025-03-16,yandex.market,35
2025-03-17,aliexpress,85
2025-03-17,megamrkt,112
2025-03-17,ozon,230
2025-03-17,wildberries,18
2025-03-17,yandex.market,98
2025-03-18,aliexpress,44
2025-03-18,ozon,153
2025-03-18,wildberries,83
2025-03-18,yandex.market,25
2025-03-19,aliexpress,34
2025-03-19,megamrkt,1
2025-03-19,ozon,111
2025-03-19,wildberries,278
2025-03-19,yandex.market,24
2025-03-20,aliexpress,55
2025-03-20,megamrkt,2
2025-03-20,ozon,103
2025-03-20,wildberries,4
2025-03-20,yandex.market,30
2025-03-21,aliexpress,31
2025-03-21,megamrkt,27
2025-03-21,ozon,74
2025-03-21,wildberries,3
2025-03-21,yandex.market,52
2025-03-22,aliexpress,61
2025-03-22,megamrkt,36
2025-03-22,ozon,110
2025-03-22,wildberries,9
2025-03-22,yandex.market,20
2025-03-23,aliexpress,75
2025-03-23,ozon,108
2025-03-23,wildberries,7
2025-03-23,yandex.market,20
2025-03-24,aliexpress,25
2025-03-24,megamrkt,70
2025-03-24,ozon,147
2025-03-24,wildberries,9
2025-03-24,yandex.market,37
2025-03-25,aliexpress,33
2025-03-25,megamrkt,58
2025-03-25,ozon,168
2025-03-25,wildberries,32
2025-03-25,yandex.market,126
2025-03-26,aliexpress,20
2025-03-26,ozon,60
2025-03-26,wildberries,14
2025-03-27,aliexpress,22
2025-03-27,megamrkt,78
2025-03-27,ozon,117
2025-03-27,wildberries,12
2025-03-27,yandex.market,68
2025-03-28,aliexpress,22
2025-03-28,ozon,80
2025-03-28,wildberries,5
2025-03-28,yandex.market,37
2025-03-29,aliexpress,25
2025-03-29,ozon,123
2025-03-29,wildberries,1
2025-03-29,yandex.market,27
2025-03-30,aliexpress,19
2025-03-30,ozon,148
2025-03-30,wildberries,8
2025-03-30,yandex.market,36
2025-03-31,aliexpress,17
2025-03-31,ozon,170
2025-03-31,wildberries,14
2025-03-31,yandex.market,16
2025-04-01,aliexpress,41
2025-04-01,megamrkt,23
2025-04-01,ozon,115
2025-04-01,wildberries,7
2025-04-01,yandex.market,68
2025-04-02,aliexpress,17
2025-04-02,ozon,178
2025-04-02,wildberries,50
2025-04-02,yandex.market,22
2025-04-03,aliexpress,34
2025-04-03,ozon,101
2025-04-03,wildberries,117
2025-04-03,yandex.market,45
2025-04-04,aliexpress,50
2025-04-04,megamrkt,20
2025-04-04,ozon,185
2025-04-04,wildberries,4
2025-04-04,yandex.market,0
2025-04-05,aliexpress,36
2025-04-05,megamrkt,119
2025-04-05,ozon,96
2025-04-05,wildberries,0
2025-04-05,yandex.market,43
2025-04-06,aliexpress,70
2025-04-06,ozon,72
2025-04-06,wildberries,9
2025-04-06,yandex.market,93
2025-04-07,aliexpress,27
2025-04-07,megamrkt,95
2025-04-07,ozon,176
2025-04-07,wildberries,13
2025-04-07,yandex.market,27
2025-04-08,aliexpress,7
2025-04-08,ozon,103
2025-04-08,wildberries,9
2025-04-08,yandex.market,51
2025-04-09,aliexpress,8
2025-04-09,megamrkt,57
2025-04-09,ozon,120
2025-04-09,wildberries,223
2025-04-09,yandex.market,48
2025-04-10,aliexpress,36
2025-04-10,megamrkt,99
2025-04-10,ozon,125
2025-04-10,wildberries,15
2025-04-10,yandex.market,28
2025-04-11,aliexpress,75
2025-04-11,ozon,64
2025-04-11,wildberries,24
2025-04-11,yandex.market,1
2025-04-12,aliexpress,25
2025-04-12,ozon,123
2025-04-12,wildberries,13
2025-04-12,yandex.market,49
2025-04-13,aliexpress,65
2025-04-13,ozon,38
2025-04-13,wildberries,18
2025-04-13,yandex.market,89
2025-04-14,aliexpress,31
2025-04-14,ozon,123
2025-04-14,wildberries,17
2025-04-15,aliexpress,108
2025-04-15,megamrkt,34
2025-04-15,ozon,140
2025-04-15,wildberries,4
2025-04-15,yandex.market,11
2025-04-16,aliexpress,46
2025-04-16,megamrkt,38
2025-04-16,ozon,89
2025-04-16,wildberries,11
2025-04-16,yandex.market,24
2025-04-17,aliexpress,47
2025-04-17,megamrkt,23
2025-04-17,ozon,177
2025-04-17,wildberries,7
2025-04-17,yandex.market,4
2025-04-18,aliexpress,37
2025-04-18,megamrkt,33
2025-04-18,ozon,106
2025-04-18,wildberries,8
2025-04-18,yandex.market,17
2025-04-19,aliexpress,42
2025-04-19,ozon,174
2025-04-19,wildberries,0
2025-04-19,yandex.market,63
2025-04-20,aliexpress,40
2025-04-20,ozon,35
2025-04-20,wildberries,1
2025-04-20,yandex.market,64
2025-04-21,aliexpress,30
2025-04-21,megamrkt,12
2025-04-21,ozon,184
2025-04-21,wildberries,1
2025-04-21,yandex.market,28
2025-04-22,aliexpress,28
2025-04-22,ozon,95
2025-04-22,wildberries,7
2025-04-22,yandex.market,27
2025-04-23,aliexpress,51
2025-04-23,megamrkt,117
2025-04-23,ozon,119
2025-04-23,wildberries,156
2025-04-23,yandex.market,32
2025-04-24,aliexpress,9
2025-04-24,ozon,162
2025-04-24,wildberries,57
2025-04-24,yandex.market,45
2025-04-25,aliexpress,33
2025-04-25,ozon,144
2025-04-25,wildberries,222
2025-04-25,yandex.market,31
2025-04-26,aliexpress,32
2025-04-26,ozon,120
2025-04-26,wildberries,3
2025-04-26,yandex.market,46
2025-04-27,aliexpress,37
2025-04-27,ozon,68
2025-04-27,wildberries,2
2025-04-27,yandex.market,14
2025-04-28,aliexpress,32
2025-04-28,megamrkt,54
2025-04-28,ozon,178
2025-04-28,wildberries,6
2025-04-28,yandex.market,28
2025-04-29,aliexpress,23
2025-04-29,ozon,72
2025-04-29,wildberries,192
2025-04-29,yandex.market,14
2025-04-30,aliexpress,63
2025-04-30,megamrkt,29
2025-04-30,ozon,122
2025-04-30,wildberries,1
2025-04-30,yandex.market,134
2025-05-01,aliexpress,40
2025-05-01,megamrkt,99
2025-05-01,ozon,66
2025-05-01,wildberries,117
2025-05-02,aliexpress,43
2025-05-02,ozon,73
2025-05-02,wildberries,4
2025-05-02,yandex.market,20
2025-05-03,aliexpress,34
2025-05-03,ozon,58
2025-05-03,wildberries,31
2025-05-03,yandex.market,46
2025-05-04,aliexpress,51
2025-05-04,wildberries,4
2025-05-04,yandex.market,64
2025-05-05,aliexpress,52
2025-05-05,ozon,125
2025-05-05,wildberries,8
2025-05-05,yandex.market,244
2025-05-06,aliexpress,59
2025-05-06,ozon,72
2025-05-06,wildberries,1
2025-05-07,aliexpress,50
2025-05-07,ozon,116
2025-05-07,wildberries,11
2025-05-08,aliexpress,89
2025-05-08,ozon,234
2025-05-08,wildberries,8
2025-05-09,aliexpress,12
2025-05-09,ozon,19
2025-05-09,wildberries,10
2025-05-10,aliexpress,34
2025-05-10,ozon,36
2025-05-10,wildberries,5
2025-05-11,aliexpress,21
